PID,비표_ID,C_Q1,C_Q1_1,C_Q1_2,C_Q2,C_Q3_1,C_Q3_2,C_Q3_3,C_Q3_4,C_Q3_5,C_Q3_6,C_Q4_1,C_Q4_2,C_Q4_3,C_Q4_4,C_Q4_5,C_Q4_6,C_Q4_7,C_Q4_8,C_Q5,C_Q6_1,C_Q6_2,C_Q6_3,C_Q6_4,C_Q6_5,C_Q6_6,C_Q6_7,C_Q6_8,C_Q6_9,C_Q6_10,C_Q7_1,C_Q7_2,C_Q8,C_Q9,C_Q10,C_Q11,C_Q12,C_Q13,C_Q14,C_Q15,C_DQ1,C_DQ2,C_DQ3,C_DQ4,C_DQ5,C_DQ6,D_Q1,D_Q1_1,D_Q1_2,D_Q2,D_Q3_1,D_Q3_2,D_Q3_3,D_Q3_4,D_Q3_5,D_Q3_6,D_Q4_1,D_Q4_2,D_Q4_3,D_Q4_4,D_Q4_5,D_Q4_6,D_Q4_7,D_Q4_8,D_Q5_1,D_Q5_2,D_Q5_3,D_Q5_4,D_Q5_5,D_Q5_6,D_Q5_7,D_Q5_8,D_Q5_9,D_Q5_10,D_Q6_1,D_Q6_2,D_Q7,D_Q8,D_Q9_M1,D_Q9_M2,D_Q9_1,D_Q10_M1,D_Q10_M2,D_Q10_1,D_Q11,D_Q12,D_Q13,D_Q14,D_Q15,D_Q16,D_Q17,D_Q18,D_Q19_1,D_Q19_2,D_Q19_3,D_Q19_4,D_Q19_5,D_Q19_6,D_Q19_7,D_Q19_8,D_Q20_1,D_Q20_2,D_Q20_3,D_Q20_4,D_Q20_5,D_Q20_6,D_Q20_7,D_Q20_8,D_Q20_9,D_Q20_10,D_Q20_11,D_Q20_12,D_Q20_13,D_Q20_14,D_Q21_1,D_Q21_2,D_Q21_3,D_Q21_4,D_Q21_5,D_Q22_1,D_Q22_2,D_Q22_3,D_Q22_4,D_Q22_5,D_Q22_6,D_Q23,D_Q23_1,WT4
2110012,227,3,,,1,1,1,1,1,2,1,1,1,1,2,3,1,1,4,1,4,1,5,4,5,2,2,2,5,4,2,2,3,1,2,2,4,3,3,3,3,5,4,8,3,3,2,,4.0,2,1,1,1,1,1,1,4,1,1,5,5,5,1,3,6,2,5,3,4,3,5,3,5,1,2,1,2,1,2,3.0,재생에너지 정책에 대해 최선을 다해 노력한다,3,4.0,원전에 종사하는 곳에서의  깨끗하고 투명한 운영. 소소한 사고가 나더라도 국민에게 알려야 한다,3,1,2,4,4,3,4,3,5,3,3,2,5,1,1,2,4,2,1,1,1,2,2,4,1,1,3,1,6,2,1,2,1,1,1,1,1,1,2,1,2,1,준비해온 주최측에서 아주  세세한 부분까지 신경을 많이 쓴것을 피부로 느낄수 있었고 공론화에 참석하신 참여단의  태도도 아주 좋았다. 내 작은 힘이(의견)이 국가 정책 결정에 무엇인가 기여할수 있다는 책임감을 다들 강하게 느끼시는것 같고 자유롭게 결정할수 있게 분위기가 좋았다. 2박 3일간 편안히 있다 갈수있게 해준 모든 분들에게 감사드립니다.,1.01
2110035,5,2,,4.0,9,2,2,1,2,1,1,3,5,4,5,5,4,3,9,1,6,3,4,3,2,3,3,2,2,1,9,1,3,1,2,1,4,1,3,3,1,5,4,6,3,2,2,,2.0,2,1,1,1,1,1,1,6,2,1,1,4,5,1,7,5,2,5,2,6,2,1,2,7,1,7,1,2,2,9,,,1,3.0,무조건 재개한다,3,1,2,2,4,3,4,3,6,2,3,2,2,2,2,2,5,3,2,1,2,2,1,3,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,500인에 참가하여서 매우 만족한다 다음에 기회가 되면 또 참가하겠습니다 분임토의가 매우 좋았다,0.92
2110042,313,2,,2.0,1,2,1,2,2,2,2,2,1,3,2,2,3,2,3,2,4,2,6,2,5,2,4,2,2,1,9,2,3,1,1,1,4,1,3,3,2,5,4,6,2,2,2,,4.0,1,1,1,1,2,2,2,3,1,2,4,3,3,4,2,2,3,5,2,4,3,5,3,3,2,5,2,2,2,2,1.0,모르겠다,3,1.0,원전 과학자를 사장시키지 말고 계속 원전수출을 위해 성장시켜야 한다,3,1,2,1,4,1,3,3,4,3,2,4,4,2,3,3,2,3,2,2,3,2,2,3,2,2,2,2,4,3,4,2,2,2,2,2,2,2,2,2,3,2,대체로 모든 준비가 약간 서툰  느낌이 있어 미비한 부분이 보였고 전체적인 운영면에서 만족한다 고생 많으셨습니다,1.28
2201003,449,1,1.0,,1,2,3,4,4,4,3,4,3,2,4,3,2,1,3,2,1,5,2,5,3,5,4,5,2,4,1,7,3,4,2,3,4,4,3,3,3,2,3,7,4,1,1,1.0,,1,1,3,4,3,3,2,2,4,4,5,2,2,3,4,2,3,2,5,1,6,3,5,2,4,1,7,1,1,4,1.0,원자력외에 신재생 에너지나  다른 대체 에너지에 대한 뚜렷한 투자와 인력 양성이 필요하다,2,1.0,원전이 안전하다는 확실한  증거를 실험등으로 객관적으로 보여준다,3,4,2,3,4,3,4,3,3,4,4,3,5,2,2,3,1,1,1,1,1,2,2,4,1,1,2,3,4,1,5,3,3,4,4,2,1,2,2,2,1,1,지식도 많이 쌓아가고 여러가지 토론도 보고 분임 토론에서 내의견도 말할수 있는 좋은 경험이었고 모더레이터들의 중립적 입장을 지키면서 중계를 잘하면서 토론을 이끌어 주어서 좋았고 나라정책에 나의 의견이 반영될수 있어서 좋다,0.86
2201007,135,1,1.0,,1,1,1,3,3,2,2,3,4,1,5,4,2,1,5,2,2,5,2,5,2,7,3,4,2,3,2,5,4,1,2,2,4,3,3,3,3,2,2,7,3,5,1,1.0,,1,1,2,3,3,3,2,3,4,5,3,3,4,3,2,3,5,3,5,2,6,2,4,3,2,2,5,1,1,3,1.0,"신재생에너지의 실용적, 경제적 활용방안에 대해서 심도깊은 논의가 필요. 신재생에너지 관련된 기업 육성, 교육을 위한 대학 학과 병설 혹은 학과에 관련 교육을 진행해야 함.",2,4.0,"전기 사용의 과다한 소비를 줄이기 위한 전력소비, 판매에 대한 유통구조 개선, 산업형 전기 가격 인상 등을 진행해야 함.",3,1,2,2,4,3,3,3,3,5,5,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,2,2,2,3,2,2,1,1,2,1,2,1,2,"대한민국 역사상 처음으로 시민 이 직접 참여하는 공론화 과정이 있었습니다. 투명성이 더욱 보장되고 시민으로서의  의식성숙과 과정에 있어서의 공정성이 이전보다 더욱 크게 늘어났습니다. 민주주의를 체험하는 과정은 정말 중요한 것이고 본 정권에 대한 반대의견도 들으려고 하는 노력 이 돋보여 감개무량했습니다. 다만 토론의 시간, 날짜 부족으로 전문성이 다소 떨어지는 점은 아쉽습니다. 차후에는 좀더 시간을 두고 했으면 좋겠습니다.",1.2
2201008,43,3,,,1,1,2,2,2,2,1,5,3,1,4,3,2,1,4,2,3,3,4,3,4,3,4,4,4,4,4,3,3,4,2,3,4,1,3,3,3,5,2,8,5,2,2,,3.0,1,1,2,2,2,2,2,2,2,2,4,4,5,2,2,3,2,2,4,4,3,4,4,4,3,2,2,2,2,1,2.0,없다,4,1.0,신재생 에너지 기술개발에 더 투자해서 탈원전 정책으로 넘어가야 한다고 생각합니다,3,1,2,5,4,1,3,3,4,4,5,4,3,2,2,2,3,3,3,3,3,2,2,5,3,3,3,3,4,3,3,2,2,2,2,2,3,3,2,2,2,2,시간이 조금 촉박하게 진행이 되긴 하였지만 새로운 경험에 참여할 수 있어서 다른 여러 사람들과의 의견공유를 통해 다양한 지식습득 및 의견 교환이 가능하였다. WIFI가 되는곳이었으면 좋겠습니다,1.09
2201022,382,2,,2.0,2,1,1,1,3,3,1,3,1,1,2,1,1,1,3,1,6,1,4,5,6,4,4,4,3,2,5,2,3,1,2,2,4,3,4,3,3,5,2,8,6,5,2,,2.0,2,1,1,1,3,2,1,2,2,5,5,5,3,3,3,4,1,3,6,6,4,3,3,4,4,4,2,2,2,3,1.0,,3,1.0,,3,1,2,2,4,3,4,3,4,6,6,2,2,2,2,2,3,3,1,1,2,1,2,2,1,1,1,5,5,1,3,2,2,2,2,1,2,2,2,2,2,2,,0.86
2202001,217,1,4.0,,1,1,2,2,2,3,1,1,1,1,2,2,1,1,4,1,2,6,2,5,1,4,3,5,4,6,1,3,3,1,2,5,4,3,2,3,3,4,2,5,8,5,1,2.0,,1,1,2,2,2,2,2,3,5,6,2,3,3,4,4,2,7,2,4,1,6,3,6,3,4,3,4,1,2,1,3.0,정책변경으로 인한 지역주민들의 피해 최소화. 건설중단으로 인한 원전관련 중소기업 피해 최소화,4,1.0,,3,1,2,2,4,3,4,3,5,3,4,2,1,1,2,2,4,4,2,1,3,4,4,3,2,2,3,3,3,2,2,2,2,1,1,1,2,1,1,2,1,2,진정한 숙의민주주의를  경험할 수 있는 뜻깊은  경헙이었습니다 상호간의 첨예한 대립관계로 이해관계가 상충되는 민감한 사항에 대해 여러 사람들의 의견을 들어볼수 있는 시간이었습니다 어떠한 결과가 도출이 되더라도 존중하겠습니다!,2.21
2202012,320,3,,,2,1,2,3,2,4,2,2,1,3,2,4,1,1,1,1,3,6,4,4,5,4,4,5,6,2,3,1,3,1,2,2,4,1,3,3,3,6,3,7,8,5,2,,4.0,1,1,2,3,3,4,1,4,2,3,5,5,4,2,2,3,4,6,2,3,3,4,3,6,1,3,1,2,1,3,1.0,안정적인 전력 공급과 기존 원전 안전성 강화,2,3.0,기존의 원전의 안전한 폐로 기술 발전이 필요하다,3,1,2,2,4,1,4,3,4,5,3,3,3,2,1,2,2,3,1,2,2,2,2,2,1,1,2,4,5,2,2,2,2,2,2,1,2,2,3,2,1,1,,0.89
2204001,276,3,,,1,1,1,1,2,2,1,2,2,2,4,4,1,1,4,1,3,6,4,4,2,5,3,3,2,2,2,3,3,1,5,5,4,1,2,3,3,4,3,6,4,1,1,2.0,,1,1,2,4,1,4,1,3,4,4,4,5,6,2,2,4,4,4,4,3,5,3,3,4,3,2,2,1,3,4,3.0,,4,1.0,,3,1,2,2,2,3,4,3,3,5,6,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,4,4,2,3,2,2,2,3,2,2,2,2,3,2,2,양측의 솔직한 속내를 듣지 못해 아쉽다 평행성을 달리는 양측을 보고 나니 안타까웠다 진실게임에서 진실을 선택하는 데 있어서 혼란이 가중되어 마음이 무거웠다(혹사 진실과 거짓을 걸러내는 일 같았다 전반적으로 만족 하지만 결정을 내려야 한다는 점에서는 1-3이 아쉬웠습니다,0.86
2204005,158,3,,,9,2,2,2,3,2,2,2,2,4,5,5,5,2,5,4,4,5,4,4,4,5,5,4,4,5,4,4,3,1,2,2,2,1,4,3,3,7,3,5,4,5,3,,,1,2,2,2,3,2,2,3,2,4,4,5,6,3,3,4,3,5,4,3,4,5,3,4,4,4,4,2,2,1,3.0,원자력 운영에 따른 지역사회 주민들을 위한 복지시스템 정비및 지원. 환경 보호에 대한 구체적 지원 방안. 원전및 원전 재개에 대한 올바른 지식전달(상품홍보x). 지역사회 주민들을 위한 사회적 적정 수준의 보상방안 검토및 지원,1,3.0,원자력 운영에 따른 지역사회 주민들을 위한 복지시스템 정비및 지원. 환경 보호에 대한 구체적 지원 방안. 원전및 원전재개에 대한 올바른 지식전달(상품홍보x),3,1,2,4,2,1,4,2,5,3,3,3,4,3,3,3,3,3,2,2,3,3,3,7,2,2,2,2,7,2,3,3,2,2,2,2,2,4,4,3,4,2,"공식적인 첫 공론화였던 만큼 대체적으로 만족한다. 분임토의에서 제출한 의견을 충분히 반영하여 이후 더욱 개선된  공론화가 시행될수 있을 것이라 생각한다. 다만, 처음치고 대체적으로 만족하였음이  이후 정부의 공론화 과정이 늘어나야 함을 뜻하지는 않는다",1.17
2204008,73,2,,2.0,2,1,1,1,2,2,1,3,1,1,2,3,2,1,1,2,6,2,5,2,7,2,7,2,6,2,5,1,2,1,2,2,2,1,3,3,3,6,4,5,5,3,2,,2.0,2,1,1,2,2,1,2,4,2,3,4,4,4,2,3,7,3,7,2,6,3,7,2,5,3,3,1,2,2,3,2.0,대체 에너지에 대한 사실적인 계획 없이는 건설중단이 무의미 합니다.,3,1.0,"원전건설 지역주민에 대한 보상, 지원등이 상세히 계획되고 공개되어야 합니다.",3,1,2,2,4,1,4,3,3,4,3,3,3,3,2,2,1,1,1,1,1,1,1,2,1,2,2,3,2,2,2,1,2,2,1,1,1,2,2,2,1,2,시민대표단 선출을  위한 홍보부족(리서치 전화의 갑작스런 설명에 대응이 어려움). 학습과정및 토론을 위한 시간부족. 전문패널 구성시 동일한 비율이 필요. 그외는 만족스런 과정이었습니다,1.17
2205004,437,2,,2.0,1,1,1,2,3,3,2,3,2,1,4,2,1,1,2,3,5,4,2,3,4,5,2,5,2,1,3,2,3,4,2,2,4,1,3,3,3,6,3,5,4,5,1,4.0,,2,1,2,2,1,4,3,2,2,3,3,2,3,2,2,3,3,2,4,2,2,2,2,5,1,2,2,1,1,1,3.0,없음,3,4.0,건설 재개시 신재생에너지 투자 를 지속하여 2030년 20% 수준으로 올리고 LNG 비중을 원래 계획보다 줄인다.,3,4,2,2,4,1,4,3,3,6,2,2,3,2,2,2,3,3,2,1,1,2,2,4,1,1,2,4,3,1,1,1,1,1,1,1,2,1,2,1,1,1,시민의식,0.85
2205006,472,2,,2.0,1,1,1,2,3,3,3,2,2,2,2,4,2,2,4,1,5,3,4,3,4,4,5,2,3,3,3,3,3,1,2,5,4,4,4,3,3,8,4,2,8,5,2,,1.0,1,1,2,2,2,2,2,2,2,3,3,2,4,3,2,4,3,5,3,6,5,5,2,4,3,3,2,2,2,1,3.0,가동하고 있는 원자력에 대해서 철저한 안전관리,1,4.0,"불량부품사용, 성적서 조작 등의 안전에 위배되는 사람에 대해 처벌 강화",3,1,2,5,4,3,4,3,3,4,3,2,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,"다양한 연령대,지역,성별의 사람들의 의견과 전문가의 의견을 듣고 생각할 수 있는 기회가 제공되어서 나와의 생각이 다른 분들은 이해할 수 있는 기회가 되었습니다 일정이 너무 타이트했어요",0.94
2205009,165,2,,2.0,2,1,1,1,1,1,1,3,4,1,3,5,2,3,3,1,6,2,6,1,6,2,6,1,6,2,3,2,3,4,2,1,4,3,4,3,3,5,4,2,4,5,2,,5.0,2,1,1,1,1,1,1,5,2,2,5,4,2,5,2,4,2,6,2,6,3,6,2,2,2,2,2,2,2,3,1.0,원전수출 활성화를 위해 지속적 으로 노력해야 하며 남은 원자로의 핵 폐기물 처리에 더욱더 노력해야 한다,3,1.0,"신재생 에너지의 발전을 위해서 투자를 해야하며, 현재의 3세대 원전을 넘어서 더 안전하고 경제적인 4세대 원전및 5 세대 원전을 빨리 건설할수 있도록 최선을 다하여 기술,연구에 투자를 확대하여야  한다고 봅니다",3,1,2,2,4,3,4,3,5,3,3,2,3,2,2,2,6,6,2,1,2,4,4,3,2,2,2,4,4,2,2,2,2,2,1,1,1,2,1,3,1,2,"분임토의및 질의 응답시간이  부족한거 같다. 그리고 해설들의 질의 응답 시간도 부족한거 같다. 공론화 기간을  늘렸으면 좋겠다. 토요일, 일요일 활용해 2회정도 했으면 좋겠다",0.94
2205021,14,3,,,1,1,1,1,1,1,1,2,2,1,1,3,2,9,9,1,4,4,5,4,4,4,4,3,4,5,4,4,3,2,2,5,4,3,3,3,2,1,3,2,4,2,2,,2.0,1,1,1,1,2,1,1,2,3,4,4,4,4,6,2,4,3,7,2,7,4,7,3,5,3,7,3,2,2,1,2.0,,1,3.0,,3,1,2,2,4,3,4,3,5,1,3,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,4,3,1,1,3,1,2,1,2,1,1,1,1,1,,1.15
2206001,301,2,,2.0,2,1,1,1,2,2,1,5,2,2,2,5,2,1,5,1,3,2,3,1,2,4,5,1,3,2,3,2,3,1,2,2,4,1,2,3,3,6,3,5,6,2,2,,1.0,1,1,1,1,2,2,2,2,3,3,4,3,4,3,3,3,2,6,2,6,3,5,1,2,3,3,2,2,2,1,2.0,없음,2,4.0,없음,3,1,2,1,4,1,4,3,6,5,3,4,3,2,3,3,3,3,1,1,1,2,3,3,2,2,3,3,4,1,3,3,3,3,2,1,1,3,2,2,1,2,"시민참여단의 의견을 적극적으로 반영할것이라 약속하셨기 때문에 거는 기대가 크며, 대체로 공론화 과정이 어느 한곳에 치우치지 않아 더욱 믿음이 갔다",0.87
2206002,205,3,,,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,4,3,4,3,5,4,5,3,5,4,4,3,3,4,2,2,4,5,2,2,3,5,3,5,2,3,2,,4.0,3,2,2,2,2,2,2,3,1,1,1,1,2,1,2,4,3,4,3,4,3,5,3,4,3,3,2,2,2,1,3.0,잘 모르겠음,1,3.0,잘 모르겠음,3,1,2,5,4,1,5,3,4,4,3,3,3,2,3,3,3,3,3,3,3,2,2,3,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,각각의 주장을 충분히 들었으며 나의 생각과 타인들 생각을 수렴할 수 있었음 무엇보다 국가사업의 정책에 참여하였다는 자부심을 갖게 되었음,0.74
2206003,40,1,1.0,,1,1,1,1,1,2,1,3,1,3,1,3,1,1,5,1,1,7,2,7,1,7,1,7,1,6,1,9,3,1,2,2,4,1,3,3,3,5,2,6,5,1,1,2.0,,1,1,1,1,1,1,1,2,7,7,2,5,5,7,1,1,7,1,7,1,7,1,7,1,7,1,7,1,1,1,3.0,"주민들에게 정신적, 환경적인 적절한 보상이 이루어져야 하고(대안 마련) 건설 중단된 원전의 마무리 공사도 철저히  이루어저야 한다",1,4.0,안전을 위해 그것을 보강하는 설비에 더 투자가 되어야 하고 인근 주민들의 건강도 역학 조사를 통하여 지속적으로 관리되어야 한다,3,1,2,2,4,1,3,3,3,2,3,2,2,2,3,3,4,4,2,2,2,4,4,5,2,1,2,4,5,2,1,2,2,2,2,1,1,1,1,1,1,1,471명의 시민참여단들이 여러 매체 자료집을 통해서 많이 공부하고 고민하는 모습에 많이 놀랐다. 너무나 열정적이었 다. 마지막 날에는 모두 전문가 못지 않은 전문적인 견해를 가지고 있어 많이 놀라웠다,0.87
2207004,195,2,,3.0,3,1,1,9,2,2,1,1,2,2,3,2,1,1,2,2,7,1,4,1,5,1,4,3,3,2,7,1,3,1,4,1,4,2,1,3,1,5,3,2,4,2,2,,4.0,3,1,1,1,1,2,2,2,1,1,3,3,2,2,3,7,1,6,2,6,2,4,2,7,2,5,1,2,2,2,,각종 어려움이 뒤따른다,1,,필요하다,3,4,4,2,4,1,3,3,4,4,2,2,2,3,2,2,4,4,2,2,4,4,3,3,3,3,2,4,3,3,3,2,2,2,2,1,2,2,2,2,1,2,국익을 위하여 그 어떤것이 우리의 삶에 이익이 있길?..,1.1
2207016,145,1,4.0,,1,2,2,2,2,2,2,3,3,2,3,1,1,1,5,1,2,5,2,5,1,4,3,5,2,5,1,4,3,4,2,1,2,3,4,3,3,6,4,4,4,1,1,1.0,,1,1,4,4,4,4,1,3,2,5,4,4,6,2,2,1,4,2,5,1,5,2,4,2,6,1,2,1,2,3,2.0,신재생 확대를 위해서는 산골 산지를 활용하도록 골짜기에도 도로를 내고 도로개설 요건도 완화하고 산지 이용 법률도 개정하고 신축 건물에는 태양광설치를 의무화하는 건축법 개정이 필요하다고 생각됨,1,4.0,건설시공사를 철저히 감독하고 중소기업은 철저히 배제하고 대기업이 공사를 해야한다 중소기업은 소장 기사 모두 계약직 직원이라서 철저한 시공은 절대안됨 하청 또한 절대안됨,3,4,2,1,4,1,4,3,7,6,1,2,3,2,2,2,2,2,1,1,2,2,2,3,1,1,1,4,4,2,1,1,1,1,1,1,1,1,1,2,1,1,절차가 매우 공정했고 패널들과 시민들이 아주 진지하였고 한건의 불미스런 일또한 없었고 또 단10분도 불필요한 시간낭비 나 단돈 10원의 낭비 또한 없이 행사가 진행 되었습니다 이런 기회로 국민들이 한층 더 높은 시민의식을 가지게 되었고 또 특이하게 토론 방식을 잘 선택한 것 같습니다,1.1
2208005,50,1,2.0,,1,1,2,2,2,3,2,4,3,1,2,2,1,1,3,1,5,5,2,6,2,4,2,6,4,2,2,3,3,1,2,2,2,3,4,3,3,5,2,6,6,2,1,2.0,,1,1,3,4,3,4,1,3,3,6,3,4,5,3,3,5,5,2,4,2,5,2,6,2,4,1,4,1,1,1,2.0,"온실가스,미세먼지 등 환경을 위하여 에너지절감을 위한 국민적 운영 필요",3,4.0,핵폐기물을 안전하게 보관  사고시 대책을 충분히 마련,3,1,2,2,2,3,4,3,5,4,4,3,3,2,2,2,1,1,1,1,1,3,3,4,2,1,4,4,6,2,2,2,2,2,2,2,2,4,2,2,2,2,참여단의 의견을 존중하고  성실히 답변하는 태도가 좋았다,0.71
2208017,344,2,,2.0,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,5,2,6,1,7,2,6,2,6,2,4,1,3,1,1,1,4,5,3,3,2,7,3,6,8,5,2,,2.0,1,1,1,1,1,2,2,3,1,3,4,4,4,2,2,4,3,5,2,5,2,6,1,4,4,3,1,2,2,4,2.0,아직까지 가동되는 발전소에  원료나 부품등 많은것이 유지될수 있는 적극적인 방안을 꼭(반드시)모색해 주십시요,1,4.0,국민이 안심하고 지낼수 있는 투명한 원전관리와 신재생에너지가 더 정착되고 안정화되도록 더욱더 노력해 주십시요,3,1,2,1,4,1,4,3,4,3,2,2,3,2,3,3,3,3,3,2,3,1,2,3,1,2,2,3,5,2,2,2,2,2,2,1,2,2,2,4,1,1,나와 생각이 다른 의견에 대한  태도변화와 왜라는 막연한 생각이 아닌 직접적인 대화로 정말로 다름에 대한 오해를  풀수있는 좋은 계기가 되어 개인적으로 매우 뿌듯함을 느꼈습니다. (추가)모든분들 다 건강하고 행복하십시요,0.92
2208022,169,2,,1.0,2,1,2,1,2,1,2,1,1,2,3,3,2,1,4,1,4,2,5,1,7,4,6,4,5,2,4,1,3,1,2,9,9,1,4,3,9,99,3,6,9,5,2,,2.0,2,2,1,1,1,1,1,4,3,4,6,6,5,4,5,5,3,6,3,4,4,7,1,4,2,6,2,2,2,3,2.0,모든 잘못된 결과에 책임을 져야 한다.,1,3.0,원전비리를 없애야 합니다.,3,1,2,2,2,3,4,3,7,4,1,1,1,2,3,4,4,4,3,3,4,4,4,4,3,4,2,3,6,4,2,1,2,2,1,1,2,3,3,3,7,3,자유토론을 했으면 좋겠습니다.,0.83
2209009,297,2,,2.0,2,1,1,1,2,1,7,1,1,3,1,2,3,1,4,1,7,1,6,1,5,3,6,2,2,1,6,1,3,1,2,2,4,1,3,3,3,6,2,8,6,3,2,,4.0,2,1,1,1,1,1,2,1,1,2,6,4,4,4,4,6,2,5,3,3,2,6,3,6,3,7,2,2,2,2,3.0,대안을 제시하되(안정적 전력 공급에 대한)현실성 있는 방안일것. 원전수출에 미칠 부정적 영향에 대한 구체적 조치의 발표,4,1.0,탈원전 정책의 로드맵 제시.  신재생에너지 투자에 대한 세부 실천방안 마련,3,1,2,2,4,1,3,3,3,6,1,1,1,3,1,1,2,2,1,1,1,3,2,4,1,1,5,6,7,2,1,2,2,2,3,1,3,4,7,2,1,1,양측의 주장에 대해 공정한 설명 기회제공. 전문가의 해박한 지식에 의해 판단의 기준 변경가능. 비전문가에 대한  배려로 쉬운 설명. 국가 정책 결정과정에 참여한다는 자긍심 인식 계기,1.03
2209012,352,2,,2.0,3,1,1,2,2,2,2,2,3,3,2,2,2,3,2,1,5,2,7,1,6,2,6,2,6,2,5,2,3,1,2,1,2,3,4,3,2,3,4,8,3,5,2,,2.0,3,1,1,2,2,2,2,2,2,2,6,5,4,2,5,6,2,7,2,4,3,6,1,6,2,7,1,2,2,2,1.0,신재생에너지를 적극 추진해야 된다,1,3.0,신재생에너지 개발에 적극지원해주면 좋을것 같다,3,1,2,1,4,3,4,3,7,5,4,3,4,4,4,4,4,4,4,2,4,4,4,4,3,4,2,3,4,4,2,2,2,2,2,2,2,5,2,4,2,2,나와 다른 여러사람을 만나 대화를 통해서 상대방의 의견을 들을수 있어 좋았음,1.03
2210004,157,2,,1.0,3,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,5,2,7,1,6,1,1,1,6,1,9,1,4,4,5,5,5,2,3,4,1,5,4,6,6,2,2,,2.0,3,1,1,1,1,2,2,2,4,4,3,5,5,6,2,6,2,7,2,2,2,1,1,7,1,1,1,2,2,3,4.0,없다,1,3.0,안전,3,1,2,2,4,3,3,3,2,1,1,2,2,1,1,1,1,2,1,1,1,4,2,2,2,3,4,2,9,5,7,1,1,1,1,1,1,2,7,1,7,2,,1.01
2210005,16,1,1.0,,2,1,1,2,2,2,1,2,3,2,4,3,3,2,3,1,2,4,2,6,2,2,6,6,5,6,1,6,3,4,2,4,1,3,3,3,1,3,2,6,2,2,1,4.0,,1,1,1,2,2,2,2,2,3,3,4,3,3,4,2,4,4,2,5,1,5,2,6,3,3,3,4,1,2,1,3.0,기존 원전의 안전한 운영을 위한 인력양성,4,1.0,신재생에너지 비중을 높이는 투자를 해주세요,3,4,2,1,4,3,3,3,2,2,3,3,2,4,2,2,4,3,2,2,2,3,2,3,2,2,2,3,4,2,3,3,2,2,2,1,1,3,2,1,1,2,"시민들의 마음을 믿어주고, 공론화에 참여시켜주셔서 원자력에 대한 공부도 많이하고 사회 경험도 얻었습니다. 감사합니다. 좀 힘들었습니다. 하지만 많이 배우고 갑니다",0.92
2210025,222,2,,2.0,2,1,1,2,2,3,2,1,1,1,3,2,1,1,5,1,5,2,6,2,5,3,4,3,4,2,6,1,3,1,2,2,2,1,3,3,3,6,3,6,3,5,2,,1.0,2,1,2,2,2,2,2,3,3,4,4,3,3,4,3,5,3,4,4,5,3,4,2,4,3,4,2,2,1,1,2.0,,1,4.0,원전 주변의 방사선 피해예방 유무의 정밀한 조사와 예방법 강구(피해가 있다면),3,1,2,2,2,1,3,3,4,5,3,3,3,3,3,2,4,4,1,1,1,2,3,3,3,3,2,2,4,2,2,2,2,2,2,1,1,3,2,3,2,2,과거에 행정처리 전반에 걸쳐서 정부가 (주민센터 등) 주관하는 일에 참여한 적이 있었는데 거의 거수기역할같은 느낌이 있었는데 현재는 정말 많이 자유로워지고 공정하다는 느낌을 받았음 우리나라가 조금씩조금씩 좋아지고 있구나! 희망적으로 생각됨 감사합니다,1.28
2210028,85,2,,2.0,3,1,1,2,2,2,2,4,5,5,4,2,1,1,3,1,6,1,6,2,5,2,6,2,6,1,7,1,3,4,2,1,4,5,3,3,3,6,3,2,3,5,2,,4.0,2,1,2,2,2,2,2,5,3,3,5,5,5,4,5,6,3,5,2,5,3,5,2,5,1,6,2,2,2,3,1.0,안정적인 가격 형성,1,3.0,전력의 안정적인 공급,3,1,2,1,4,3,3,3,7,2,2,4,4,4,4,3,4,3,2,2,3,2,2,4,3,3,3,4,4,3,3,2,3,3,2,1,1,3,1,2,2,1,패널분들과 시민참여단이 너무나 성실히 열성적으로 참여하고 관심을 가졌음. staff 여러분들도 열심히 수고하셨음.  감사합니다,1.01
2301002,394,3,,,1,2,2,2,3,4,2,4,2,4,1,4,3,2,5,4,6,5,4,4,3,4,5,3,3,2,3,4,3,4,2,3,2,1,4,3,3,8,2,7,6,2,2,,2.0,1,2,1,1,3,3,3,3,2,4,5,4,6,2,2,3,4,5,2,5,4,6,3,5,1,4,2,2,1,3,2.0,전기요금 인상에 관한 사회적 합의,2,1.0,점진적인 신재생에너지 확대 및 투자확대,3,1,2,3,4,3,4,3,5,5,6,2,3,2,2,2,1,1,1,1,1,4,3,4,1,1,2,3,6,1,1,1,1,1,1,1,1,1,1,1,4,1,공정하고 '숙의'의 목적에 적합한 프로그램 구성이였다,1.09
